simulation,scenario,mrr,retained_customers,churned_customers,retention_rate,arpu,revenue_change_pct,tier_distribution
8676,planned_4tier,5725,229,0,0.9956521739130435,25.0,-28.88198757763975,{25: 229}
8677,planned_4tier,5700,228,1,0.991304347826087,25.0,-29.19254658385093,{25: 228}
8678,planned_4tier,5675,227,2,0.9869565217391304,25.0,-29.503105590062113,{25: 227}
8679,planned_4tier,5725,229,0,0.9956521739130435,25.0,-28.88198757763975,{25: 229}
8680,planned_4tier,5675,227,2,0.9869565217391304,25.0,-29.503105590062113,{25: 227}
8681,planned_4tier,5700,228,1,0.991304347826087,25.0,-29.19254658385093,{25: 228}
8682,planned_4tier,5600,224,5,0.9739130434782609,25.0,-30.434782608695656,{25: 224}
8683,planned_4tier,5650,226,3,0.9826086956521739,25.0,-29.81366459627329,{25: 226}
8684,planned_4tier,5675,227,2,0.9869565217391304,25.0,-29.503105590062113,{25: 227}
8685,planned_4tier,5600,224,5,0.9739130434782609,25.0,-30.434782608695656,{25: 224}
8686,planned_4tier,5650,226,3,0.9826086956521739,25.0,-29.81366459627329,{25: 226}
8687,planned_4tier,5700,228,1,0.991304347826087,25.0,-29.19254658385093,{25: 228}
8688,planned_4tier,5650,226,3,0.9826086956521739,25.0,-29.81366459627329,{25: 226}
8689,planned_4tier,5600,224,5,0.9739130434782609,25.0,-30.434782608695656,{25: 224}
8690,planned_4tier,5650,226,3,0.9826086956521739,25.0,-29.81366459627329,{25: 226}
8691,planned_4tier,5650,226,3,0.9826086956521739,25.0,-29.81366459627329,{25: 226}
8692,planned_4tier,5625,225,4,0.9782608695652174,25.0,-30.124223602484474,{25: 225}
8693,planned_4tier,5625,225,4,0.9782608695652174,25.0,-30.124223602484474,{25: 225}
8694,planned_4tier,5675,227,2,0.9869565217391304,25.0,-29.503105590062113,{25: 227}
8695,planned_4tier,5650,226,3,0.9826086956521739,25.0,-29.81366459627329,{25: 226}
8696,planned_4tier,5675,227,2,0.9869565217391304,25.0,-29.503105590062113,{25: 227}
8697,planned_4tier,5650,226,3,0.9826086956521739,25.0,-29.81366459627329,{25: 226}
8698,planned_4tier,5675,227,2,0.9869565217391304,25.0,-29.503105590062113,{25: 227}
8699,planned_4tier,5700,228,1,0.991304347826087,25.0,-29.19254658385093,{25: 228}
8700,planned_4tier,5725,229,0,0.9956521739130435,25.0,-28.88198757763975,{25: 229}
8701,planned_4tier,5700,228,1,0.991304347826087,25.0,-29.19254658385093,{25: 228}
8702,planned_4tier,5600,224,5,0.9739130434782609,25.0,-30.434782608695656,{25: 224}
8703,planned_4tier,5725,229,0,0.9956521739130435,25.0,-28.88198757763975,{25: 229}
8704,planned_4tier,5650,226,3,0.9826086956521739,25.0,-29.81366459627329,{25: 226}
8705,planned_4tier,5700,228,1,0.991304347826087,25.0,-29.19254658385093,{25: 228}
8706,planned_4tier,5725,229,0,0.9956521739130435,25.0,-28.88198757763975,{25: 229}
8707,planned_4tier,5700,228,1,0.991304347826087,25.0,-29.19254658385093,{25: 228}
8708,planned_4tier,5600,224,5,0.9739130434782609,25.0,-30.434782608695656,{25: 224}
8709,planned_4tier,5725,229,0,0.9956521739130435,25.0,-28.88198757763975,{25: 229}
8710,planned_4tier,5675,227,2,0.9869565217391304,25.0,-29.503105590062113,{25: 227}
8711,planned_4tier,5675,227,2,0.9869565217391304,25.0,-29.503105590062113,{25: 227}
8712,planned_4tier,5600,224,5,0.9739130434782609,25.0,-30.434782608695656,{25: 224}
8713,planned_4tier,5575,223,6,0.9695652173913043,25.0,-30.745341614906835,{25: 223}
8714,planned_4tier,5725,229,0,0.9956521739130435,25.0,-28.88198757763975,{25: 229}
8715,planned_4tier,5700,228,1,0.991304347826087,25.0,-29.19254658385093,{25: 228}
8716,planned_4tier,5700,228,1,0.991304347826087,25.0,-29.19254658385093,{25: 228}
8717,planned_4tier,5725,229,0,0.9956521739130435,25.0,-28.88198757763975,{25: 229}
8718,planned_4tier,5575,223,6,0.9695652173913043,25.0,-30.745341614906835,{25: 223}
8719,planned_4tier,5625,225,4,0.9782608695652174,25.0,-30.124223602484474,{25: 225}
8720,planned_4tier,5700,228,1,0.991304347826087,25.0,-29.19254658385093,{25: 228}
8721,planned_4tier,5650,226,3,0.9826086956521739,25.0,-29.81366459627329,{25: 226}
8722,planned_4tier,5625,225,4,0.9782608695652174,25.0,-30.124223602484474,{25: 225}
8723,planned_4tier,5625,225,4,0.9782608695652174,25.0,-30.124223602484474,{25: 225}
8724,planned_4tier,5625,225,4,0.9782608695652174,25.0,-30.124223602484474,{25: 225}
8725,planned_4tier,5725,229,0,0.9956521739130435,25.0,-28.88198757763975,{25: 229}
8726,planned_4tier,5675,227,2,0.9869565217391304,25.0,-29.503105590062113,{25: 227}
8727,planned_4tier,5675,227,2,0.9869565217391304,25.0,-29.503105590062113,{25: 227}
8728,planned_4tier,5725,229,0,0.9956521739130435,25.0,-28.88198757763975,{25: 229}
8729,planned_4tier,5700,228,1,0.991304347826087,25.0,-29.19254658385093,{25: 228}
8730,planned_4tier,5650,226,3,0.9826086956521739,25.0,-29.81366459627329,{25: 226}
8731,planned_4tier,5700,228,1,0.991304347826087,25.0,-29.19254658385093,{25: 228}
8732,planned_4tier,5650,226,3,0.9826086956521739,25.0,-29.81366459627329,{25: 226}
8733,planned_4tier,5675,227,2,0.9869565217391304,25.0,-29.503105590062113,{25: 227}
8734,planned_4tier,5675,227,2,0.9869565217391304,25.0,-29.503105590062113,{25: 227}
8735,planned_4tier,5600,224,5,0.9739130434782609,25.0,-30.434782608695656,{25: 224}
8736,planned_4tier,5725,229,0,0.9956521739130435,25.0,-28.88198757763975,{25: 229}
8737,planned_4tier,5625,225,4,0.9782608695652174,25.0,-30.124223602484474,{25: 225}
8738,planned_4tier,5725,229,0,0.9956521739130435,25.0,-28.88198757763975,{25: 229}
8739,planned_4tier,5675,227,2,0.9869565217391304,25.0,-29.503105590062113,{25: 227}
8740,planned_4tier,5675,227,2,0.9869565217391304,25.0,-29.503105590062113,{25: 227}
8741,planned_4tier,5625,225,4,0.9782608695652174,25.0,-30.124223602484474,{25: 225}
8742,planned_4tier,5675,227,2,0.9869565217391304,25.0,-29.503105590062113,{25: 227}
8743,planned_4tier,5650,226,3,0.9826086956521739,25.0,-29.81366459627329,{25: 226}
8744,planned_4tier,5675,227,2,0.9869565217391304,25.0,-29.503105590062113,{25: 227}
8745,planned_4tier,5600,224,5,0.9739130434782609,25.0,-30.434782608695656,{25: 224}
8746,planned_4tier,5600,224,5,0.9739130434782609,25.0,-30.434782608695656,{25: 224}
8747,planned_4tier,5675,227,2,0.9869565217391304,25.0,-29.503105590062113,{25: 227}
8748,planned_4tier,5650,226,3,0.9826086956521739,25.0,-29.81366459627329,{25: 226}
8749,planned_4tier,5625,225,4,0.9782608695652174,25.0,-30.124223602484474,{25: 225}
8750,planned_4tier,5650,226,3,0.9826086956521739,25.0,-29.81366459627329,{25: 226}
8751,planned_4tier,5625,225,4,0.9782608695652174,25.0,-30.124223602484474,{25: 225}
8752,planned_4tier,5700,228,1,0.991304347826087,25.0,-29.19254658385093,{25: 228}
8753,planned_4tier,5650,226,3,0.9826086956521739,25.0,-29.81366459627329,{25: 226}
8754,planned_4tier,5600,224,5,0.9739130434782609,25.0,-30.434782608695656,{25: 224}
8755,planned_4tier,5650,226,3,0.9826086956521739,25.0,-29.81366459627329,{25: 226}
8756,planned_4tier,5650,226,3,0.9826086956521739,25.0,-29.81366459627329,{25: 226}
8757,planned_4tier,5625,225,4,0.9782608695652174,25.0,-30.124223602484474,{25: 225}
8758,planned_4tier,5650,226,3,0.9826086956521739,25.0,-29.81366459627329,{25: 226}
8759,planned_4tier,5650,226,3,0.9826086956521739,25.0,-29.81366459627329,{25: 226}
8760,planned_4tier,5650,226,3,0.9826086956521739,25.0,-29.81366459627329,{25: 226}
8761,planned_4tier,5675,227,2,0.9869565217391304,25.0,-29.503105590062113,{25: 227}
8762,planned_4tier,5625,225,4,0.9782608695652174,25.0,-30.124223602484474,{25: 225}
8763,planned_4tier,5675,227,2,0.9869565217391304,25.0,-29.503105590062113,{25: 227}
8764,planned_4tier,5700,228,1,0.991304347826087,25.0,-29.19254658385093,{25: 228}
8765,planned_4tier,5650,226,3,0.9826086956521739,25.0,-29.81366459627329,{25: 226}
8766,planned_4tier,5625,225,4,0.9782608695652174,25.0,-30.124223602484474,{25: 225}
8767,planned_4tier,5550,222,7,0.9652173913043478,25.0,-31.05590062111801,{25: 222}
8768,planned_4tier,5700,228,1,0.991304347826087,25.0,-29.19254658385093,{25: 228}
8769,planned_4tier,5625,225,4,0.9782608695652174,25.0,-30.124223602484474,{25: 225}
8770,planned_4tier,5675,227,2,0.9869565217391304,25.0,-29.503105590062113,{25: 227}
8771,planned_4tier,5650,226,3,0.9826086956521739,25.0,-29.81366459627329,{25: 226}
8772,planned_4tier,5700,228,1,0.991304347826087,25.0,-29.19254658385093,{25: 228}
8773,planned_4tier,5700,228,1,0.991304347826087,25.0,-29.19254658385093,{25: 228}
8774,planned_4tier,5625,225,4,0.9782608695652174,25.0,-30.124223602484474,{25: 225}
8775,planned_4tier,5575,223,6,0.9695652173913043,25.0,-30.745341614906835,{25: 223}
8776,planned_4tier,5700,228,1,0.991304347826087,25.0,-29.19254658385093,{25: 228}
8777,planned_4tier,5625,225,4,0.9782608695652174,25.0,-30.124223602484474,{25: 225}
8778,planned_4tier,5675,227,2,0.9869565217391304,25.0,-29.503105590062113,{25: 227}
8779,planned_4tier,5675,227,2,0.9869565217391304,25.0,-29.503105590062113,{25: 227}
8780,planned_4tier,5700,228,1,0.991304347826087,25.0,-29.19254658385093,{25: 228}
8781,planned_4tier,5725,229,0,0.9956521739130435,25.0,-28.88198757763975,{25: 229}
8782,planned_4tier,5600,224,5,0.9739130434782609,25.0,-30.434782608695656,{25: 224}
8783,planned_4tier,5675,227,2,0.9869565217391304,25.0,-29.503105590062113,{25: 227}
8784,planned_4tier,5700,228,1,0.991304347826087,25.0,-29.19254658385093,{25: 228}
8785,planned_4tier,5675,227,2,0.9869565217391304,25.0,-29.503105590062113,{25: 227}
8786,planned_4tier,5650,226,3,0.9826086956521739,25.0,-29.81366459627329,{25: 226}
8787,planned_4tier,5675,227,2,0.9869565217391304,25.0,-29.503105590062113,{25: 227}
8788,planned_4tier,5700,228,1,0.991304347826087,25.0,-29.19254658385093,{25: 228}
8789,planned_4tier,5600,224,5,0.9739130434782609,25.0,-30.434782608695656,{25: 224}
8790,planned_4tier,5700,228,1,0.991304347826087,25.0,-29.19254658385093,{25: 228}
8791,planned_4tier,5700,228,1,0.991304347826087,25.0,-29.19254658385093,{25: 228}
8792,planned_4tier,5650,226,3,0.9826086956521739,25.0,-29.81366459627329,{25: 226}
8793,planned_4tier,5675,227,2,0.9869565217391304,25.0,-29.503105590062113,{25: 227}
8794,planned_4tier,5675,227,2,0.9869565217391304,25.0,-29.503105590062113,{25: 227}
8795,planned_4tier,5625,225,4,0.9782608695652174,25.0,-30.124223602484474,{25: 225}
8796,planned_4tier,5625,225,4,0.9782608695652174,25.0,-30.124223602484474,{25: 225}
8797,planned_4tier,5650,226,3,0.9826086956521739,25.0,-29.81366459627329,{25: 226}
8798,planned_4tier,5700,228,1,0.991304347826087,25.0,-29.19254658385093,{25: 228}
8799,planned_4tier,5675,227,2,0.9869565217391304,25.0,-29.503105590062113,{25: 227}
8800,planned_4tier,5575,223,6,0.9695652173913043,25.0,-30.745341614906835,{25: 223}
8801,planned_4tier,5700,228,1,0.991304347826087,25.0,-29.19254658385093,{25: 228}
8802,planned_4tier,5700,228,1,0.991304347826087,25.0,-29.19254658385093,{25: 228}
8803,planned_4tier,5725,229,0,0.9956521739130435,25.0,-28.88198757763975,{25: 229}
8804,planned_4tier,5675,227,2,0.9869565217391304,25.0,-29.503105590062113,{25: 227}
8805,planned_4tier,5700,228,1,0.991304347826087,25.0,-29.19254658385093,{25: 228}
8806,planned_4tier,5700,228,1,0.991304347826087,25.0,-29.19254658385093,{25: 228}
8807,planned_4tier,5675,227,2,0.9869565217391304,25.0,-29.503105590062113,{25: 227}
8808,planned_4tier,5700,228,1,0.991304347826087,25.0,-29.19254658385093,{25: 228}
8809,planned_4tier,5700,228,1,0.991304347826087,25.0,-29.19254658385093,{25: 228}
8810,planned_4tier,5600,224,5,0.9739130434782609,25.0,-30.434782608695656,{25: 224}
8811,planned_4tier,5625,225,4,0.9782608695652174,25.0,-30.124223602484474,{25: 225}
8812,planned_4tier,5675,227,2,0.9869565217391304,25.0,-29.503105590062113,{25: 227}
8813,planned_4tier,5700,228,1,0.991304347826087,25.0,-29.19254658385093,{25: 228}
8814,planned_4tier,5700,228,1,0.991304347826087,25.0,-29.19254658385093,{25: 228}
8815,planned_4tier,5700,228,1,0.991304347826087,25.0,-29.19254658385093,{25: 228}
8816,planned_4tier,5700,228,1,0.991304347826087,25.0,-29.19254658385093,{25: 228}
8817,planned_4tier,5625,225,4,0.9782608695652174,25.0,-30.124223602484474,{25: 225}
8818,planned_4tier,5725,229,0,0.9956521739130435,25.0,-28.88198757763975,{25: 229}
8819,planned_4tier,5650,226,3,0.9826086956521739,25.0,-29.81366459627329,{25: 226}
8820,planned_4tier,5650,226,3,0.9826086956521739,25.0,-29.81366459627329,{25: 226}
8821,planned_4tier,5700,228,1,0.991304347826087,25.0,-29.19254658385093,{25: 228}
8822,planned_4tier,5675,227,2,0.9869565217391304,25.0,-29.503105590062113,{25: 227}
8823,planned_4tier,5675,227,2,0.9869565217391304,25.0,-29.503105590062113,{25: 227}
8824,planned_4tier,5625,225,4,0.9782608695652174,25.0,-30.124223602484474,{25: 225}
8825,planned_4tier,5675,227,2,0.9869565217391304,25.0,-29.503105590062113,{25: 227}
8826,planned_4tier,5675,227,2,0.9869565217391304,25.0,-29.503105590062113,{25: 227}
8827,planned_4tier,5625,225,4,0.9782608695652174,25.0,-30.124223602484474,{25: 225}
8828,planned_4tier,5700,228,1,0.991304347826087,25.0,-29.19254658385093,{25: 228}
8829,planned_4tier,5700,228,1,0.991304347826087,25.0,-29.19254658385093,{25: 228}
8830,planned_4tier,5700,228,1,0.991304347826087,25.0,-29.19254658385093,{25: 228}
8831,planned_4tier,5625,225,4,0.9782608695652174,25.0,-30.124223602484474,{25: 225}
8832,planned_4tier,5600,224,5,0.9739130434782609,25.0,-30.434782608695656,{25: 224}
8833,planned_4tier,5625,225,4,0.9782608695652174,25.0,-30.124223602484474,{25: 225}
8834,planned_4tier,5700,228,1,0.991304347826087,25.0,-29.19254658385093,{25: 228}
8835,planned_4tier,5675,227,2,0.9869565217391304,25.0,-29.503105590062113,{25: 227}
8836,planned_4tier,5625,225,4,0.9782608695652174,25.0,-30.124223602484474,{25: 225}
8837,planned_4tier,5675,227,2,0.9869565217391304,25.0,-29.503105590062113,{25: 227}
8838,planned_4tier,5650,226,3,0.9826086956521739,25.0,-29.81366459627329,{25: 226}
8839,planned_4tier,5675,227,2,0.9869565217391304,25.0,-29.503105590062113,{25: 227}
8840,planned_4tier,5575,223,6,0.9695652173913043,25.0,-30.745341614906835,{25: 223}
8841,planned_4tier,5625,225,4,0.9782608695652174,25.0,-30.124223602484474,{25: 225}
8842,planned_4tier,5650,226,3,0.9826086956521739,25.0,-29.81366459627329,{25: 226}
8843,planned_4tier,5625,225,4,0.9782608695652174,25.0,-30.124223602484474,{25: 225}
8844,planned_4tier,5650,226,3,0.9826086956521739,25.0,-29.81366459627329,{25: 226}
8845,planned_4tier,5675,227,2,0.9869565217391304,25.0,-29.503105590062113,{25: 227}
8846,planned_4tier,5600,224,5,0.9739130434782609,25.0,-30.434782608695656,{25: 224}
8847,planned_4tier,5575,223,6,0.9695652173913043,25.0,-30.745341614906835,{25: 223}
8848,planned_4tier,5675,227,2,0.9869565217391304,25.0,-29.503105590062113,{25: 227}
8849,planned_4tier,5625,225,4,0.9782608695652174,25.0,-30.124223602484474,{25: 225}
8850,planned_4tier,5700,228,1,0.991304347826087,25.0,-29.19254658385093,{25: 228}
8851,planned_4tier,5675,227,2,0.9869565217391304,25.0,-29.503105590062113,{25: 227}
8852,planned_4tier,5675,227,2,0.9869565217391304,25.0,-29.503105590062113,{25: 227}
8853,planned_4tier,5625,225,4,0.9782608695652174,25.0,-30.124223602484474,{25: 225}
8854,planned_4tier,5600,224,5,0.9739130434782609,25.0,-30.434782608695656,{25: 224}
8855,planned_4tier,5725,229,0,0.9956521739130435,25.0,-28.88198757763975,{25: 229}
8856,planned_4tier,5650,226,3,0.9826086956521739,25.0,-29.81366459627329,{25: 226}
8857,planned_4tier,5575,223,6,0.9695652173913043,25.0,-30.745341614906835,{25: 223}
8858,planned_4tier,5700,228,1,0.991304347826087,25.0,-29.19254658385093,{25: 228}
8859,planned_4tier,5575,223,6,0.9695652173913043,25.0,-30.745341614906835,{25: 223}
8860,planned_4tier,5625,225,4,0.9782608695652174,25.0,-30.124223602484474,{25: 225}
8861,planned_4tier,5700,228,1,0.991304347826087,25.0,-29.19254658385093,{25: 228}
8862,planned_4tier,5650,226,3,0.9826086956521739,25.0,-29.81366459627329,{25: 226}
8863,planned_4tier,5725,229,0,0.9956521739130435,25.0,-28.88198757763975,{25: 229}
8864,planned_4tier,5625,225,4,0.9782608695652174,25.0,-30.124223602484474,{25: 225}
8865,planned_4tier,5675,227,2,0.9869565217391304,25.0,-29.503105590062113,{25: 227}
8866,planned_4tier,5675,227,2,0.9869565217391304,25.0,-29.503105590062113,{25: 227}
8867,planned_4tier,5700,228,1,0.991304347826087,25.0,-29.19254658385093,{25: 228}
8868,planned_4tier,5575,223,6,0.9695652173913043,25.0,-30.745341614906835,{25: 223}
8869,planned_4tier,5625,225,4,0.9782608695652174,25.0,-30.124223602484474,{25: 225}
8870,planned_4tier,5675,227,2,0.9869565217391304,25.0,-29.503105590062113,{25: 227}
8871,planned_4tier,5675,227,2,0.9869565217391304,25.0,-29.503105590062113,{25: 227}
8872,planned_4tier,5700,228,1,0.991304347826087,25.0,-29.19254658385093,{25: 228}
8873,planned_4tier,5625,225,4,0.9782608695652174,25.0,-30.124223602484474,{25: 225}
8874,planned_4tier,5675,227,2,0.9869565217391304,25.0,-29.503105590062113,{25: 227}
8875,planned_4tier,5575,223,6,0.9695652173913043,25.0,-30.745341614906835,{25: 223}
8876,planned_4tier,5625,225,4,0.9782608695652174,25.0,-30.124223602484474,{25: 225}
8877,planned_4tier,5675,227,2,0.9869565217391304,25.0,-29.503105590062113,{25: 227}
8878,planned_4tier,5675,227,2,0.9869565217391304,25.0,-29.503105590062113,{25: 227}
8879,planned_4tier,5600,224,5,0.9739130434782609,25.0,-30.434782608695656,{25: 224}
8880,planned_4tier,5650,226,3,0.9826086956521739,25.0,-29.81366459627329,{25: 226}
8881,planned_4tier,5675,227,2,0.9869565217391304,25.0,-29.503105590062113,{25: 227}
8882,planned_4tier,5600,224,5,0.9739130434782609,25.0,-30.434782608695656,{25: 224}
8883,planned_4tier,5650,226,3,0.9826086956521739,25.0,-29.81366459627329,{25: 226}
8884,planned_4tier,5700,228,1,0.991304347826087,25.0,-29.19254658385093,{25: 228}
8885,planned_4tier,5700,228,1,0.991304347826087,25.0,-29.19254658385093,{25: 228}
8886,planned_4tier,5725,229,0,0.9956521739130435,25.0,-28.88198757763975,{25: 229}
8887,planned_4tier,5700,228,1,0.991304347826087,25.0,-29.19254658385093,{25: 228}
8888,planned_4tier,5700,228,1,0.991304347826087,25.0,-29.19254658385093,{25: 228}
8889,planned_4tier,5600,224,5,0.9739130434782609,25.0,-30.434782608695656,{25: 224}
8890,planned_4tier,5650,226,3,0.9826086956521739,25.0,-29.81366459627329,{25: 226}
8891,planned_4tier,5700,228,1,0.991304347826087,25.0,-29.19254658385093,{25: 228}
8892,planned_4tier,5625,225,4,0.9782608695652174,25.0,-30.124223602484474,{25: 225}
8893,planned_4tier,5625,225,4,0.9782608695652174,25.0,-30.124223602484474,{25: 225}
8894,planned_4tier,5650,226,3,0.9826086956521739,25.0,-29.81366459627329,{25: 226}
8895,planned_4tier,5650,226,3,0.9826086956521739,25.0,-29.81366459627329,{25: 226}
8896,planned_4tier,5725,229,0,0.9956521739130435,25.0,-28.88198757763975,{25: 229}
8897,planned_4tier,5625,225,4,0.9782608695652174,25.0,-30.124223602484474,{25: 225}
8898,planned_4tier,5650,226,3,0.9826086956521739,25.0,-29.81366459627329,{25: 226}
8899,planned_4tier,5725,229,0,0.9956521739130435,25.0,-28.88198757763975,{25: 229}
8900,planned_4tier,5600,224,5,0.9739130434782609,25.0,-30.434782608695656,{25: 224}
8901,planned_4tier,5625,225,4,0.9782608695652174,25.0,-30.124223602484474,{25: 225}
8902,planned_4tier,5675,227,2,0.9869565217391304,25.0,-29.503105590062113,{25: 227}
8903,planned_4tier,5675,227,2,0.9869565217391304,25.0,-29.503105590062113,{25: 227}
8904,planned_4tier,5625,225,4,0.9782608695652174,25.0,-30.124223602484474,{25: 225}
8905,planned_4tier,5675,227,2,0.9869565217391304,25.0,-29.503105590062113,{25: 227}
8906,planned_4tier,5650,226,3,0.9826086956521739,25.0,-29.81366459627329,{25: 226}
8907,planned_4tier,5575,223,6,0.9695652173913043,25.0,-30.745341614906835,{25: 223}
8908,planned_4tier,5625,225,4,0.9782608695652174,25.0,-30.124223602484474,{25: 225}
8909,planned_4tier,5700,228,1,0.991304347826087,25.0,-29.19254658385093,{25: 228}
8910,planned_4tier,5700,228,1,0.991304347826087,25.0,-29.19254658385093,{25: 228}
8911,planned_4tier,5675,227,2,0.9869565217391304,25.0,-29.503105590062113,{25: 227}
8912,planned_4tier,5625,225,4,0.9782608695652174,25.0,-30.124223602484474,{25: 225}
8913,planned_4tier,5625,225,4,0.9782608695652174,25.0,-30.124223602484474,{25: 225}
8914,planned_4tier,5650,226,3,0.9826086956521739,25.0,-29.81366459627329,{25: 226}
8915,planned_4tier,5700,228,1,0.991304347826087,25.0,-29.19254658385093,{25: 228}
8916,planned_4tier,5725,229,0,0.9956521739130435,25.0,-28.88198757763975,{25: 229}
8917,planned_4tier,5700,228,1,0.991304347826087,25.0,-29.19254658385093,{25: 228}
8918,planned_4tier,5650,226,3,0.9826086956521739,25.0,-29.81366459627329,{25: 226}
8919,planned_4tier,5550,222,7,0.9652173913043478,25.0,-31.05590062111801,{25: 222}
8920,planned_4tier,5700,228,1,0.991304347826087,25.0,-29.19254658385093,{25: 228}
8921,planned_4tier,5650,226,3,0.9826086956521739,25.0,-29.81366459627329,{25: 226}
8922,planned_4tier,5600,224,5,0.9739130434782609,25.0,-30.434782608695656,{25: 224}
8923,planned_4tier,5650,226,3,0.9826086956521739,25.0,-29.81366459627329,{25: 226}
8924,planned_4tier,5725,229,0,0.9956521739130435,25.0,-28.88198757763975,{25: 229}
8925,planned_4tier,5650,226,3,0.9826086956521739,25.0,-29.81366459627329,{25: 226}
8926,planned_4tier,5650,226,3,0.9826086956521739,25.0,-29.81366459627329,{25: 226}
8927,planned_4tier,5650,226,3,0.9826086956521739,25.0,-29.81366459627329,{25: 226}
8928,planned_4tier,5700,228,1,0.991304347826087,25.0,-29.19254658385093,{25: 228}
8929,planned_4tier,5650,226,3,0.9826086956521739,25.0,-29.81366459627329,{25: 226}
8930,planned_4tier,5650,226,3,0.9826086956521739,25.0,-29.81366459627329,{25: 226}
8931,planned_4tier,5525,221,8,0.9608695652173913,25.0,-31.366459627329192,{25: 221}
8932,planned_4tier,5700,228,1,0.991304347826087,25.0,-29.19254658385093,{25: 228}
8933,planned_4tier,5700,228,1,0.991304347826087,25.0,-29.19254658385093,{25: 228}
8934,planned_4tier,5575,223,6,0.9695652173913043,25.0,-30.745341614906835,{25: 223}
8935,planned_4tier,5600,224,5,0.9739130434782609,25.0,-30.434782608695656,{25: 224}
8936,planned_4tier,5625,225,4,0.9782608695652174,25.0,-30.124223602484474,{25: 225}
8937,planned_4tier,5700,228,1,0.991304347826087,25.0,-29.19254658385093,{25: 228}
8938,planned_4tier,5650,226,3,0.9826086956521739,25.0,-29.81366459627329,{25: 226}
8939,planned_4tier,5700,228,1,0.991304347826087,25.0,-29.19254658385093,{25: 228}
8940,planned_4tier,5675,227,2,0.9869565217391304,25.0,-29.503105590062113,{25: 227}
8941,planned_4tier,5675,227,2,0.9869565217391304,25.0,-29.503105590062113,{25: 227}
8942,planned_4tier,5675,227,2,0.9869565217391304,25.0,-29.503105590062113,{25: 227}
8943,planned_4tier,5700,228,1,0.991304347826087,25.0,-29.19254658385093,{25: 228}
8944,planned_4tier,5650,226,3,0.9826086956521739,25.0,-29.81366459627329,{25: 226}
8945,planned_4tier,5700,228,1,0.991304347826087,25.0,-29.19254658385093,{25: 228}
8946,planned_4tier,5625,225,4,0.9782608695652174,25.0,-30.124223602484474,{25: 225}
8947,planned_4tier,5625,225,4,0.9782608695652174,25.0,-30.124223602484474,{25: 225}
8948,planned_4tier,5675,227,2,0.9869565217391304,25.0,-29.503105590062113,{25: 227}
8949,planned_4tier,5675,227,2,0.9869565217391304,25.0,-29.503105590062113,{25: 227}
8950,planned_4tier,5675,227,2,0.9869565217391304,25.0,-29.503105590062113,{25: 227}
8951,planned_4tier,5650,226,3,0.9826086956521739,25.0,-29.81366459627329,{25: 226}
8952,planned_4tier,5725,229,0,0.9956521739130435,25.0,-28.88198757763975,{25: 229}
8953,planned_4tier,5650,226,3,0.9826086956521739,25.0,-29.81366459627329,{25: 226}
8954,planned_4tier,5625,225,4,0.9782608695652174,25.0,-30.124223602484474,{25: 225}
8955,planned_4tier,5650,226,3,0.9826086956521739,25.0,-29.81366459627329,{25: 226}
8956,planned_4tier,5625,225,4,0.9782608695652174,25.0,-30.124223602484474,{25: 225}
8957,planned_4tier,5700,228,1,0.991304347826087,25.0,-29.19254658385093,{25: 228}
8958,planned_4tier,5700,228,1,0.991304347826087,25.0,-29.19254658385093,{25: 228}
8959,planned_4tier,5625,225,4,0.9782608695652174,25.0,-30.124223602484474,{25: 225}
8960,planned_4tier,5650,226,3,0.9826086956521739,25.0,-29.81366459627329,{25: 226}
8961,planned_4tier,5675,227,2,0.9869565217391304,25.0,-29.503105590062113,{25: 227}
8962,planned_4tier,5675,227,2,0.9869565217391304,25.0,-29.503105590062113,{25: 227}
8963,planned_4tier,5625,225,4,0.9782608695652174,25.0,-30.124223602484474,{25: 225}
8964,planned_4tier,5625,225,4,0.9782608695652174,25.0,-30.124223602484474,{25: 225}
8965,planned_4tier,5650,226,3,0.9826086956521739,25.0,-29.81366459627329,{25: 226}
8966,planned_4tier,5625,225,4,0.9782608695652174,25.0,-30.124223602484474,{25: 225}
8967,planned_4tier,5625,225,4,0.9782608695652174,25.0,-30.124223602484474,{25: 225}
8968,planned_4tier,5700,228,1,0.991304347826087,25.0,-29.19254658385093,{25: 228}
8969,planned_4tier,5650,226,3,0.9826086956521739,25.0,-29.81366459627329,{25: 226}
8970,planned_4tier,5675,227,2,0.9869565217391304,25.0,-29.503105590062113,{25: 227}
8971,planned_4tier,5675,227,2,0.9869565217391304,25.0,-29.503105590062113,{25: 227}
8972,planned_4tier,5675,227,2,0.9869565217391304,25.0,-29.503105590062113,{25: 227}
8973,planned_4tier,5600,224,5,0.9739130434782609,25.0,-30.434782608695656,{25: 224}
8974,planned_4tier,5650,226,3,0.9826086956521739,25.0,-29.81366459627329,{25: 226}
8975,planned_4tier,5625,225,4,0.9782608695652174,25.0,-30.124223602484474,{25: 225}
8976,planned_4tier,5675,227,2,0.9869565217391304,25.0,-29.503105590062113,{25: 227}
8977,planned_4tier,5675,227,2,0.9869565217391304,25.0,-29.503105590062113,{25: 227}
8978,planned_4tier,5675,227,2,0.9869565217391304,25.0,-29.503105590062113,{25: 227}
8979,planned_4tier,5675,227,2,0.9869565217391304,25.0,-29.503105590062113,{25: 227}
